X1,X2,State,Area,Var.5,Population,Violentcrime,Murder.andnonnegligentmanslaughter,Forciblerape,Robbery,Aggravatedassault,Propertycrime,Burglary,Larceny.theft,Motorvehicletheft
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",NEW HAMPSHIRE,Metropolitan Statistical Area,Area actually reporting,94.60%,"1,571",10,265,360,936,"17,792","3,033","14,131",628
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",NEW HAMPSHIRE,Metropolitan Statistical Area,Estimated total,100.00%,"1,610",10,274,365,961,"18,391","3,126","14,617",648
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",NEW HAMPSHIRE,Cities outside metropolitan areas,,"444,509",,,,,,,,,
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",NEW HAMPSHIRE,NEW HAMPSHIRE,Area actually reporting,87.60%,675,4,143,94,434,"9,999","1,763","7,954",282
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",NEW HAMPSHIRE,NEW HAMPSHIRE,Estimated total,100.00%,770,5,163,107,495,"11,416","2,013","9,081",322
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",NEW HAMPSHIRE,Nonmetropolitan counties,,"52,875",,,,,,,,,
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",NEW HAMPSHIRE,NEW HAMPSHIRE,Area actually reporting,4.40%,20,0,2,0,18,102,36,62,4
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",NEW HAMPSHIRE,NEW HAMPSHIRE,Estimated total,100.00%,101,0,12,0,89,886,305,528,53
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",NEW HAMPSHIRE,State Total,,"1,320,718","2,481",15,449,472,"1,545","30,693","5,444","24,226","1,023"
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",NEW HAMPSHIRE,NEW HAMPSHIRE,"Rate per 100,000 inhabitants",,187.9,1.1,34,35.7,117,"2,324.00",412.2,"1,834.30",77.5
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",NEW JERSEY,Metropolitan Statistical Area,,"8,864,590",,,,,,,,,
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",NEW JERSEY,Metropolitan Statistical Area,Area actually reporting,99.90%,"25,707",388,"1,034","11,377","12,908","181,293","42,296","122,529","16,468"
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",NEW JERSEY,Metropolitan Statistical Area,Estimated total,100.00%,"25,727",388,"1,035","11,385","12,919","181,481","42,338","122,662","16,481"
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",NEW JERSEY,Cities outside metropolitan areas,,None,,,,,,,,,
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",NEW JERSEY,Nonmetropolitan counties,,None,,,,,,,,,
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",NEW JERSEY,State Total,,"8,864,590","25,727",388,"1,035","11,385","12,919","181,481","42,338","122,662","16,481"
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",NEW JERSEY,NEW JERSEY,"Rate per 100,000 inhabitants",,290.2,4.4,11.7,128.4,145.7,"2,047.30",477.6,"1,383.70",185.9
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",NEW MEXICO,Metropolitan Statistical Area,,"1,388,294",,,,,,,,,
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",NEW MEXICO,Metropolitan Statistical Area,Area actually reporting,99.30%,"7,858",72,621,"1,507","5,658","52,207","14,091","33,866","4,250"
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",NEW MEXICO,Metropolitan Statistical Area,Estimated total,100.00%,"7,906",72,625,"1,511","5,698","52,507","14,161","34,072","4,274"
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",NEW MEXICO,Cities outside metropolitan areas,,"397,656",,,,,,,,,
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",NEW MEXICO,NEW MEXICO,Area actually reporting,99.00%,"2,941",36,265,282,"2,358","17,422","4,810","11,835",777
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",NEW MEXICO,NEW MEXICO,Estimated total,100.00%,"2,970",36,268,285,"2,381","17,589","4,856","11,949",784
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",NEW MEXICO,Nonmetropolitan counties,,"299,588",,,,,,,,,
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",NEW MEXICO,NEW MEXICO,Area actually reporting,84.00%,659,7,54,43,555,"4,197","1,988","1,869",340
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",NEW MEXICO,NEW MEXICO,Estimated total,100.00%,784,8,64,51,661,"4,998","2,367","2,226",405
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",NEW MEXICO,State Total,,"2,085,538","11,660",116,957,"1,847","8,740","75,094","21,384","48,247","5,463"
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",NEW MEXICO,NEW MEXICO,"Rate per 100,000 inhabitants",,559.1,5.6,45.9,88.6,419.1,"3,600.70","1,025.30","2,313.40",261.9
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",NEW YORK3,Metropolitan Statistical Area,,"18,146,686",,,,,,,,,
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",NEW YORK3,Metropolitan Statistical Area,Area actually reporting,99.20%,"77,229",666,"2,518","28,297","45,748","344,885","57,785","270,535","16,565"
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",NEW YORK3,Metropolitan Statistical Area,Estimated total,100.00%,"77,445",668,"2,533","28,361","45,883","347,280","58,219","272,403","16,658"
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",NEW YORK3,Cities outside metropolitan areas,,"528,831",,,,,,,,,
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",NEW YORK3,NEW YORK3,Area actually reporting,97.50%,"1,194",4,144,215,831,"15,505","2,910","12,298",297
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",NEW YORK3,NEW YORK3,Estimated total,100.00%,"1,224",4,148,220,852,"15,894","2,983","12,607",304
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",NEW YORK3,Nonmetropolitan counties,,"894,744",,,,,,,,,
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",NEW YORK3,NEW YORK3,Area actually reporting,100.00%,941,12,167,74,688,"12,966","3,351","9,229",386
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",NEW YORK3,State Total,,"19,570,261","79,610",684,"2,848","28,655","47,423","376,140","64,553","294,239","17,348"
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",NEW YORK3,NEW YORK3,"Rate per 100,000 inhabitants",,406.8,3.5,14.6,146.4,242.3,"1,922.00",329.9,"1,503.50",88.6
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",NORTH CAROLINA,Metropolitan Statistical Area,,"7,523,905",,,,,,,,,
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",NORTH CAROLINA,Metropolitan Statistical Area,Area actually reporting,99.20%,"26,943",329,"1,513","7,833","17,268","252,494","72,337","167,235","12,922"
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",NORTH CAROLINA,Metropolitan Statistical Area,Estimated total,100.00%,"27,088",329,"1,522","7,868","17,369","254,349","72,825","168,531","12,993"
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",NORTH CAROLINA,Cities outside metropolitan areas,,"642,467",,,,,,,,,
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",NORTH CAROLINA,NORTH CAROLINA,Area actually reporting,91.80%,"3,642",59,179,934,"2,470","33,453","9,006","23,277","1,170"
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",NORTH CAROLINA,NORTH CAROLINA,Estimated total,100.00%,"3,966",64,195,"1,017","2,690","36,434","9,809","25,351","1,274"
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",NORTH CAROLINA,Nonmetropolitan counties,,"1,585,701",,,,,,,,,
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",NORTH CAROLINA,NORTH CAROLINA,Area actually reporting,97.70%,"3,330",84,261,495,"2,490","36,926","16,298","18,818","1,810"
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",NORTH CAROLINA,NORTH CAROLINA,Estimated total,100.00%,"3,410",86,267,507,"2,550","37,811","16,689","19,269","1,853"
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",NORTH CAROLINA,State Total,,"9,752,073","34,464",479,"1,984","9,392","22,609","328,594","99,323","213,151","16,120"
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",NORTH CAROLINA,NORTH CAROLINA,"Rate per 100,000 inhabitants",,353.4,4.9,20.3,96.3,231.8,"3,369.50","1,018.50","2,185.70",165.3
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",NORTH DAKOTA,Metropolitan Statistical Area,,"343,667",,,,,,,,,
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",NORTH DAKOTA,Metropolitan Statistical Area,Area actually reporting,100.00%,"1,063",6,164,105,788,"8,129","1,388","6,244",497
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",NORTH DAKOTA,Cities outside metropolitan areas,,"161,463",,,,,,,,,
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",NORTH DAKOTA,NORTH DAKOTA,Area actually reporting,94.10%,452,13,79,20,340,"3,861",527,"2,938",396
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",NORTH DAKOTA,NORTH DAKOTA,Estimated total,100.00%,480,14,84,21,361,"4,104",560,"3,123",421
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",NORTH DAKOTA,Nonmetropolitan counties,,"194,498",,,,,,,,,
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",NORTH DAKOTA,NORTH DAKOTA,Area actually reporting,99.40%,168,8,24,5,131,"1,819",426,"1,161",232
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",NORTH DAKOTA,NORTH DAKOTA,Estimated total,100.00%,169,8,24,5,132,"1,830",429,"1,168",233
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",NORTH DAKOTA,State Total,,"699,628","1,712",28,272,131,"1,281","14,063","2,377","10,535","1,151"
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",NORTH DAKOTA,NORTH DAKOTA,"Rate per 100,000 inhabitants",,244.7,4,38.9,18.7,183.1,"2,010.10",339.8,"1,505.80",164.5
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",OHIO,Metropolitan Statistical Area,,"9,153,765",,,,,,,,,
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",OHIO,Metropolitan Statistical Area,Area actually reporting,93.40%,"30,974",446,"3,052","14,314","13,162","284,666","84,284","183,037","17,345"
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",OHIO,Metropolitan Statistical Area,Estimated total,100.00%,"31,824",454,"3,183","14,629","13,558","300,466","87,578","195,002","17,886"
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",OHIO,Cities outside metropolitan areas,,"1,039,632",,,,,,,,,
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",OHIO,OHIO,Area actually reporting,80.00%,"1,302",12,233,368,689,"30,130","6,707","22,769",654
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",OHIO,OHIO,Estimated total,100.00%,"1,627",15,291,460,861,"37,668","8,385","28,465",818
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",OHIO,Nonmetropolitan counties,,"1,350,828",,,,,,,,,
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",OHIO,OHIO,Area actually reporting,97.60%,"1,116",25,180,142,769,"21,225","7,278","13,158",789
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",OHIO,OHIO,Estimated total,100.00%,"1,144",26,184,146,788,"21,749","7,458","13,483",808
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",OHIO,State Total,,"11,544,225","34,595",495,"3,658","15,235","15,207","359,883","103,421","236,950","19,512"
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",OHIO,OHIO,"Rate per 100,000 inhabitants",,299.7,4.3,31.7,132,131.7,"3,117.40",895.9,"2,052.50",169
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",OKLAHOMA,Metropolitan Statistical Area,,"2,465,038",,,,,,,,,
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",OKLAHOMA,Metropolitan Statistical Area,Area actually reporting,100.00%,"13,374",171,"1,124","2,858","9,221","94,951","26,135","59,466","9,350"
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",OKLAHOMA,Cities outside metropolitan areas,,"722,935",,,,,,,,,
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",OKLAHOMA,OKLAHOMA,Area actually reporting,99.90%,"3,541",25,348,334,"2,834","26,958","6,760","18,703","1,495"
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",OKLAHOMA,OKLAHOMA,Estimated total,100.00%,"3,544",25,348,334,"2,837","26,989","6,768","18,724","1,497"
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",OKLAHOMA,Nonmetropolitan counties,,"626,847",,,,,,,,,
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",OKLAHOMA,OKLAHOMA,Area actually reporting,100.00%,984,20,116,39,809,"7,803","2,828","4,258",717
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",OKLAHOMA,State Total,,"3,814,820","17,902",216,"1,588","3,231","12,867","129,743","35,731","82,448","11,564"
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",OKLAHOMA,OKLAHOMA,"Rate per 100,000 inhabitants",,469.3,5.7,41.6,84.7,337.3,"3,401.00",936.6,"2,161.30",303.1
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",OREGON,Metropolitan Statistical Area,,"3,241,382",,,,,,,,,
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",OREGON,Metropolitan Statistical Area,Area actually reporting,99.90%,"8,356",73,965,"2,216","5,102","106,863","17,850","79,987","9,026"
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",OREGON,Metropolitan Statistical Area,Estimated total,100.00%,"8,363",73,966,"2,218","5,106","106,966","17,866","80,066","9,034"
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",OREGON,Cities outside metropolitan areas,,"306,270",,,,,,,,,
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",OREGON,OREGON,Area actually reporting,89.20%,837,12,107,143,575,"11,997","2,247","9,115",635
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",OREGON,OREGON,Estimated total,100.00%,938,13,120,160,645,"13,451","2,519","10,220",712
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",OREGON,Nonmetropolitan counties,,"351,701",,,,,,,,,
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",OREGON,OREGON,Area actually reporting,98.40%,346,6,53,34,253,"5,221","1,492","3,279",450
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",OREGON,OREGON,Estimated total,100.00%,352,6,54,35,257,"5,306","1,516","3,333",457
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",OREGON,State Total,,"3,899,353","9,653",92,"1,140","2,413","6,008","125,723","21,901","93,619","10,203"
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",OREGON,OREGON,"Rate per 100,000 inhabitants",,247.6,2.4,29.2,61.9,154.1,"3,224.20",561.7,"2,400.90",261.7
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",PENNSYLVANIA,Metropolitan Statistical Area,,"11,253,278",,,,,,,,,
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",PENNSYLVANIA,Metropolitan Statistical Area,Area actually reporting,99.40%,"41,344",648,"2,800","15,353","22,543","250,881","50,686","186,047","14,148"
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",PENNSYLVANIA,Metropolitan Statistical Area,Estimated total,100.00%,"41,463",649,"2,807","15,387","22,620","252,060","50,881","186,992","14,187"
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",PENNSYLVANIA,Cities outside metropolitan areas,,"684,242",,,,,,,,,
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",PENNSYLVANIA,PENNSYLVANIA,Area actually reporting,97.20%,"1,835",7,127,171,"1,530","12,595","2,200","10,096",299
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",PENNSYLVANIA,PENNSYLVANIA,Estimated total,100.00%,"1,888",7,131,176,"1,574","12,956","2,263","10,385",308
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",PENNSYLVANIA,Nonmetropolitan counties,,"826,016",,,,,,,,,
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",PENNSYLVANIA,PENNSYLVANIA,Area actually reporting,100.00%,"1,152",29,389,110,624,"11,480","3,715","7,232",533
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",PENNSYLVANIA,State Total,,"12,763,536","44,503",685,"3,327","15,673","24,818","276,496","56,859","204,609","15,028"
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",PENNSYLVANIA,PENNSYLVANIA,"Rate per 100,000 inhabitants",,348.7,5.4,26.1,122.8,194.4,"2,166.30",445.5,"1,603.10",117.7
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",PUERTO RICO,Metropolitan Statistical Area,,"3,509,567",,,,,,,,,
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",PUERTO RICO,Metropolitan Statistical Area,Area actually reporting,100.00%,"9,713",948,29,"6,191","2,545","49,475","14,465","29,239","5,771"
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",PUERTO RICO,Cities outside metropolitan areas,,"157,517",,,,,,,,,
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",PUERTO RICO,PUERTO RICO,Area actually reporting,100.00%,328,30,3,107,188,"2,204",822,"1,306",76
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",PUERTO RICO,Total,,"3,667,084","10,041",978,32,"6,298","2,733","51,679","15,287","30,545","5,847"
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",PUERTO RICO,PUERTO RICO,"Rate per 100,000 inhabitants",,273.8,26.7,0.9,171.7,74.5,"1,409.30",416.9,833,159.4
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",RHODE ISLAND,Metropolitan Statistical Area,,"1,050,292",,,,,,,,,
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",RHODE ISLAND,Metropolitan Statistical Area,Area actually reporting,100.00%,"2,628",32,281,713,"1,602","26,928","5,947","18,419","2,562"
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",RHODE ISLAND,Cities outside metropolitan areas,,None,,,,,,,,,
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",RHODE ISLAND,Nonmetropolitan counties,,None,,,,,,,,,
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",RHODE ISLAND,RHODE ISLAND,Area actually reporting,100.00%,23,2,7,0,14,89,2,21,66
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",RHODE ISLAND,State Total,,"1,050,292","2,651",34,288,713,"1,616","27,017","5,949","18,440","2,628"
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",RHODE ISLAND,RHODE ISLAND,"Rate per 100,000 inhabitants",,252.4,3.2,27.4,67.9,153.9,"2,572.30",566.4,"1,755.70",250.2
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",SOUTH CAROLINA,Metropolitan Statistical Area,,"3,956,484",,,,,,,,,
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",SOUTH CAROLINA,Metropolitan Statistical Area,Area actually reporting,99.80%,"21,468",260,"1,423","3,852","15,933","149,317","35,981","102,169","11,167"
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",SOUTH CAROLINA,Metropolitan Statistical Area,Estimated total,100.00%,"21,497",260,"1,425","3,857","15,955","149,576","36,027","102,369","11,180"
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",SOUTH CAROLINA,Cities outside metropolitan areas,,"211,649",,,,,,,,,
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",SOUTH CAROLINA,SOUTH CAROLINA,Area actually reporting,98.00%,"2,193",20,92,379,"1,702","12,872","3,389","8,985",498
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",SOUTH CAROLINA,SOUTH CAROLINA,Estimated total,100.00%,"2,238",20,94,387,"1,737","13,138","3,459","9,171",508
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",SOUTH CAROLINA,Nonmetropolitan counties,,"555,590",,,,,,,,,
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",SOUTH CAROLINA,SOUTH CAROLINA,Area actually reporting,100.00%,"2,662",44,160,245,"2,213","17,836","5,600","10,723","1,513"
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",SOUTH CAROLINA,State Total,,"4,723,723","26,397",324,"1,679","4,489","19,905","180,550","45,086","122,263","13,201"
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",SOUTH CAROLINA,SOUTH CAROLINA,"Rate per 100,000 inhabitants",,558.8,6.9,35.5,95,421.4,"3,822.20",954.5,"2,588.30",279.5
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",SOUTH DAKOTA,Metropolitan Statistical Area,,"388,098",,,,,,,,,
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",SOUTH DAKOTA,Metropolitan Statistical Area,Area actually reporting,99.30%,"1,248",6,300,125,817,"10,297","1,901","7,776",620
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",SOUTH DAKOTA,Metropolitan Statistical Area,Estimated total,100.00%,"1,252",6,301,125,820,"10,336","1,906","7,808",622
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",SOUTH DAKOTA,Cities outside metropolitan areas,,"219,788",,,,,,,,,
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",SOUTH DAKOTA,SOUTH DAKOTA,Area actually reporting,77.70%,"1,179",10,232,28,909,"5,231",956,"3,948",327
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",SOUTH DAKOTA,SOUTH DAKOTA,Estimated total,100.00%,"1,238",11,244,29,954,"5,492","1,004","4,145",343
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",SOUTH DAKOTA,Nonmetropolitan counties,,"225,468",,,,,,,,,
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",SOUTH DAKOTA,SOUTH DAKOTA,Area actually reporting,77.70%,149,6,31,3,109,"1,041",270,693,78
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",SOUTH DAKOTA,SOUTH DAKOTA,Estimated total,100.00%,192,8,40,4,140,"1,340",348,892,100
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",SOUTH DAKOTA,State Total,,"833,354","2,682",25,585,158,"1,914","17,168","3,258","12,845","1,065"
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",SOUTH DAKOTA,SOUTH DAKOTA,"Rate per 100,000 inhabitants",,321.8,3,70.2,19,229.7,"2,060.10",391,"1,541.40",127.8
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",TENNESSEE,Metropolitan Statistical Area,,"4,953,032",,,,,,,,,
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",TENNESSEE,Metropolitan Statistical Area,Area actually reporting,100.00%,"35,306",327,"1,701","7,678","25,600","175,516","44,094","120,691","10,731"
